Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
40,25,2012-05-11,6662.71,False,52.06,3.947,7071.55,,408.25,1175.76,4204.96,138.0882667,4.125,A,155083
31,25,2011-08-26,10870.2,False,92.07,3.523,,,,,,215.386897,7.852,A,203750
5,67,2011-04-29,3490.43,False,74.75,3.81,,,,,,216.1968142,6.489,B,34875
22,29,2012-04-13,6768.77,False,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.671,B,119557
9,79,2011-02-25,11987.08,False,59.01,3.065,,,,,,217.1095679,6.416,B,125833
9,14,2010-06-11,6030.54,False,83.75,2.668,,,,,,215.0187191,6.384,B,125833
9,22,2010-04-23,3400.85,False,61.26,2.795,,,,,,213.9496138,6.384,B,125833
38,94,2012-10-12,22994.58,False,71.74,4.468,202.43,,8.66,0.22,700.92,131.1083333,10.199,C,39690
17,52,2010-05-14,4846.36,False,47.28,2.962,,,,,,126.2085484,6.635,B,93188
40,27,2010-09-10,758.65,True,62.75,2.717,,,,,,132.7564516,5.326,A,155083
6,10,2012-06-08,57463.96,False,80.5,3.452,11150.2,188.6,63.7,859.54,6294.81,223.3553131,5.964,A,202505
35,82,2010-10-15,10758.74,False,58.38,2.868,,,,,,136.6401935,8.763,B,103681
12,59,2011-04-08,698.55,False,64.47,4.003,,,,,,128.8238065,13.736,B,112238
29,94,2011-02-18,1662.5,False,35.34,3.263,,,,,,133.3701429,10.256,B,93638
4,26,2012-01-20,15362.74,False,42.09,3.273,2109.41,7040.02,44.16,918.36,1116.83,130.2792258,4.607,A,205863
41,58,2010-08-06,6241.0,False,69.21,2.69,,,,,,190.0990028,7.335,A,196321
8,80,2012-03-30,9423.47,False,66.69,3.845,6052.68,121.67,,375.27,1715.7,224.9141521,5.825,A,155078
43,13,2012-07-13,17245.05,False,78.82,3.256,539.85,,0.71,,2373.05,213.3134286,9.285,C,41062
38,90,2012-01-27,38512.05,False,50.43,3.675,24.1,4.47,29.12,,2271.88,130.3144516,12.187,C,39690
32,38,2010-04-02,53034.89,False,48.28,2.725,,,,,,189.7048215,8.963,A,203007
35,7,2012-03-16,19536.52,False,49.6,3.862,6972.24,222.12,1.2,1587.92,2214.43,141.55478,8.744,B,103681
17,26,2012-08-03,6166.99,False,72.94,3.512,13721.83,56.6,8.34,12343.79,1797.84,130.737871,5.936,B,93188
20,22,2011-06-03,8733.83,False,73.51,3.922,,,,,,208.3551116,7.287,A,203742
44,95,2012-09-28,34099.86,False,64.8,3.821,380.96,,,,2022.03,131.043,5.407,C,39910
15,91,2012-10-12,3172.74,False,49.12,4.186,1351.82,,5.8,500.2,3631.62,138.9117,7.992,B,123737
6,54,2010-10-29,149.1,False,70.39,2.716,,,,,,213.4302994,7.007,A,202505
36,87,2011-04-22,165.0,False,74.57,3.805,,,,,,214.1921572,8.3,A,39910
12,92,2012-03-16,28067.76,False,64.44,4.273,9582.27,731.87,4.02,1589.97,2365.63,130.8261935,12.187,B,112238
23,36,2011-02-11,2157.5,True,21.52,3.255,,,,,,133.260871,5.114,B,114533
6,46,2010-10-15,20172.4,False,68.93,2.72,,,,,,213.3337977,7.007,A,202505
13,55,2010-03-19,21332.0,False,42.49,2.782,,,,,,126.6066452,8.316,A,219622
6,83,2012-06-01,3285.66,False,80.39,3.501,8267.68,16.0,441.83,1904.81,3517.55,223.3539397,5.964,A,202505
44,21,2011-03-25,722.02,False,42.38,3.435,,,,,,128.6160645,7.224,C,39910
24,34,2011-10-07,13478.86,False,53.87,3.775,,,,,,136.472,8.454,A,203819
26,94,2012-06-29,51212.45,False,60.71,3.577,3441.05,274.0,,256.82,2456.02,138.1962667,7.489,A,152513
3,36,2010-04-16,413.5,False,66.98,2.808,,,,,,213.7726889,7.343,B,37392
25,8,2011-11-04,30443.14,False,40.88,3.551,,,,,,210.8364551,7.082,B,128107
18,31,2011-09-09,5588.83,True,68.11,3.809,,,,,,136.2745806,8.89,B,120653
9,2,2012-08-17,27396.38,False,86.37,3.571,975.91,,3.0,325.68,670.48,225.7995323,5.277,B,125833
10,55,2011-12-16,49109.39,False,50.53,3.489,2200.27,337.44,1203.16,158.52,3475.95,129.8980645,7.874,B,126512
6,94,2012-09-14,38796.91,False,76.41,3.717,11072.87,22.0,6.01,3871.46,9997.93,224.2004678,5.668,A,202505
34,67,2011-10-28,6173.66,False,54.56,3.362,,,,,,129.7936774,10.148,A,158114
27,18,2012-01-13,2261.49,False,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,140.7048214,8.009,A,204184
43,96,2010-09-17,26288.08,False,78.86,2.582,,,,,,203.4499286,9.816,C,41062
12,74,2011-08-26,15829.55,False,94.61,3.74,,,,,,129.2832581,13.503,B,112238
40,44,2011-12-16,6890.54,False,29.53,3.445,3067.81,,383.98,409.64,2938.11,136.5335161,4.42,A,155083
44,21,2011-10-28,693.93,False,47.41,3.567,,,,,,129.7936774,6.078,C,39910
12,74,2011-08-19,15968.63,False,91.74,3.743,,,,,,129.2405806,13.503,B,112238
19,58,2011-06-10,1870.0,False,68.26,4.025,,,,,,134.9425484,7.658,A,203819
13,29,2010-12-24,16843.02,False,34.9,2.846,,,,,,126.9835806,7.795,A,219622
33,17,2010-10-22,190.48,False,74.2,3.014,,,,,,126.3815484,9.265,A,39690
5,60,2011-04-15,176.0,False,72.02,3.743,,,,,,215.8592673,6.489,B,34875
1,51,2010-03-05,27.92,False,46.5,2.625,,,,,,211.3501429,8.106,A,151315
2,44,2011-02-25,7455.13,False,60.8,3.065,,,,,,213.190421,8.028,A,202307
26,28,2012-03-02,314.5,False,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,137.4238966,7.467,A,152513
21,22,2011-06-17,8955.9,False,87.54,3.637,,,,,,214.6513538,7.931,B,140167
35,5,2010-11-12,29373.4,False,45.9,2.931,,,,,,136.8349032,8.763,B,103681
24,41,2010-09-10,1533.97,True,67.11,2.837,,,,,,132.7564516,8.117,A,203819
28,37,2012-08-17,1455.17,False,94.87,4.002,5349.52,1.98,11.24,2542.17,6620.24,130.7909677,10.926,A,206302
8,56,2012-02-24,1304.82,False,46.33,3.555,9712.39,4960.15,1.0,2441.26,5314.33,224.1809207,5.825,A,155078
13,9,2011-06-24,70626.24,False,66.38,3.668,,,,,,129.0663,7.193,A,219622
18,34,2012-06-01,32470.33,False,71.42,3.798,13525.26,1.2,36.26,1889.92,1629.62,138.1138065,8.304,B,120653
21,91,2012-05-18,6665.62,False,72.42,3.63,4088.63,,28.62,1397.46,2772.05,221.380331,6.891,B,140167
22,2,2010-09-17,49495.31,False,62.49,2.716,,,,,,136.6338071,8.433,B,119557
23,46,2011-07-29,35168.64,False,69.55,3.898,,,,,,135.9639355,4.584,B,114533
15,58,2011-02-18,170.0,False,33.06,3.42,,,,,,133.3701429,7.771,B,123737
13,35,2012-05-04,4572.4,False,54.41,3.831,15589.85,,337.47,7557.14,5025.28,131.136,5.965,A,219622
36,11,2012-06-08,276.26,False,81.5,3.513,226.87,,,5.0,597.68,220.4357073,6.989,A,39910
27,58,2011-10-21,355.0,False,59.62,3.757,,,,,,140.4616048,7.906,A,204184
20,16,2012-02-03,5386.28,False,39.93,3.617,58928.52,8766.77,226.27,53603.99,8301.25,213.0236225,6.961,A,203742
14,35,2012-04-27,4268.58,False,53.2,4.004,3548.09,0.35,45.88,78.21,4193.26,190.8680064,8.567,A,200898
33,96,2012-02-17,9355.51,False,57.8,3.781,99.4,262.95,3.9,0.46,1005.65,130.4546207,7.603,A,39690
16,96,2010-09-17,101.64,False,56.55,2.8,,,,,,190.4688287,6.868,B,57197
16,91,2010-07-30,2047.56,False,70.71,2.69,,,,,,189.9368504,6.868,B,57197
25,81,2012-02-17,8783.08,False,32.23,3.695,25926.69,9583.33,1.0,8768.42,6263.7,213.2732106,6.961,B,128107
13,10,2012-04-13,27321.06,False,51.7,3.833,7419.44,19610.52,54.65,3021.51,3374.9,131.108,5.965,A,219622
5,96,2012-04-06,7910.94,False,70.4,3.891,5174.35,,6.48,1489.1,2264.89,222.0225762,5.801,B,34875
31,34,2011-12-09,14207.52,False,41.44,3.158,2876.83,11.87,471.16,1915.49,11604.37,218.605037,7.441,A,203750
28,90,2011-04-01,66756.52,False,63.63,3.772,,,,,,128.7199355,13.736,A,206302
24,32,2011-01-07,3831.87,False,30.72,3.351,,,,,,132.8823226,8.252,A,203819
20,44,2011-05-20,6531.82,False,59.01,4.062,,,,,,208.7583165,7.287,A,203742
23,22,2011-11-18,21904.58,False,45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,B,114533
1,90,2010-07-09,77414.63,False,80.48,2.642,,,,,,211.108414,7.787,A,151315
37,72,2012-07-06,187.46,False,81.52,3.227,259.87,,9.27,,1155.93,220.567112,6.623,C,39910
22,5,2012-02-10,18404.38,True,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503,B,119557
24,22,2012-10-19,9891.63,False,52.59,4.153,3446.7,,101.0,111.46,5963.01,138.8336129,8.693,A,203819
13,48,2012-01-13,728.0,False,25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,130.244,6.104,A,219622
8,67,2012-02-10,9429.63,True,35.71,3.409,9332.6,3298.88,32.12,6530.08,4858.74,223.8024507,5.825,A,155078
8,31,2012-06-01,561.31,False,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5.679,A,155078
6,94,2010-10-15,35574.93,False,68.93,2.72,,,,,,213.3337977,7.007,A,202505
42,1,2010-04-23,10061.46,False,66.42,3.05,,,,,,126.4713333,9.524,C,39690
10,17,2011-12-09,32062.91,False,42.58,3.644,7010.08,74.24,1019.36,5124.86,9458.28,129.8555333,7.874,B,126512
3,11,2010-08-06,6069.98,False,85.13,2.627,,,,,,214.8341952,7.346,B,37392
11,78,2012-07-20,3.0,False,82.41,3.311,2874.78,140.22,44.95,3689.47,6187.32,225.4438827,6.334,A,207499
26,5,2011-12-16,29538.78,False,28.24,3.445,2698.03,,494.72,533.84,2670.1,136.5335161,7.598,A,152513
15,59,2011-06-10,171.27,False,69.86,4.025,,,,,,134.9425484,7.658,B,123737
19,1,2011-04-22,77069.25,False,41.66,4.061,,,,,,134.3571,7.658,A,203819
20,67,2011-08-12,12835.35,False,73.52,3.812,,,,,,208.7820061,7.274,A,203742
9,28,2012-10-26,264.31,False,69.52,3.506,512.23,3.0,8.0,,1666.38,227.2328068,4.954,B,125833
18,55,2012-08-17,6220.57,False,73.25,3.84,1852.64,70.36,8.9,2345.51,767.44,138.1857097,8.535,B,120653
36,26,2011-09-30,176.56,False,81.52,3.328,,,,,,215.4532259,8.177,A,39910
5,7,2010-05-28,6511.66,False,79.81,2.759,,,,,,211.4507688,6.465,B,34875
8,31,2010-10-08,1198.0,False,62.94,2.633,,,,,,215.1072262,6.433,A,155078
41,6,2011-05-20,6279.09,False,41.11,3.828,,,,,,192.831317,6.934,A,196321
2,1,2011-12-16,63109.72,False,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.8217928,7.441,A,202307
4,44,2012-03-30,3913.57,False,72.63,3.82,2565.8,442.52,6.5,487.66,4076.68,130.9670968,4.607,A,205863
7,67,2010-02-26,2451.25,False,24.91,2.586,,,,,,189.6018023,9.014,B,70713
42,1,2011-10-14,11979.27,False,70.27,3.698,,,,,,129.7706452,7.874,C,39690
42,1,2011-07-15,8897.68,False,86.01,3.779,,,,,,129.1338387,8.257,C,39690
22,42,2012-04-20,8159.89,False,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.67,141.9015262,7.671,B,119557
4,3,2012-03-23,11416.47,False,59.07,3.759,8806.8,-10.5,5.99,739.14,4396.97,130.8966452,4.607,A,205863
19,26,2011-05-06,7104.32,False,50.43,4.192,,,,,,134.5143667,7.658,A,203819
14,49,2010-03-12,15433.97,False,45.8,2.818,,,,,,182.1628441,8.992,A,200898
41,16,2012-03-02,4830.05,False,27.39,3.191,11028.34,3211.73,21.0,15693.13,1736.73,196.9565303,6.589,A,196321
9,87,2012-08-31,18238.18,False,80.71,3.638,5758.14,,17.6,2828.89,1884.13,226.0734135,5.277,B,125833
45,91,2011-10-07,19400.94,False,55.82,3.583,,,,,,187.4837962,8.523,B,118221
36,2,2010-02-05,15606.15,False,45.97,2.545,,,,,,209.8529663,8.554,A,39910
6,95,2010-02-19,79921.51,False,43.58,2.514,,,,,,212.8161546,7.259,A,202505
13,29,2011-09-02,5255.14,False,77.0,3.58,,,,,,129.3259355,6.877,A,219622
25,27,2011-05-20,1045.91,False,56.56,4.062,,,,,,208.7583165,7.287,B,128107
8,6,2011-02-25,5287.67,False,51.29,3.065,,,,,,216.9247918,6.262,A,155078
2,4,2012-02-24,42748.2,False,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.275944,7.057,A,202307
11,41,2010-11-05,1887.76,False,64.41,2.689,,,,,,215.2765472,7.564,A,207499
39,16,2012-09-28,15975.15,False,78.04,3.666,4472.55,50.82,4.25,2331.3,10273.98,221.6556,6.623,A,184109
15,79,2012-09-28,7762.03,False,57.13,4.158,5223.97,19.73,0.66,1260.77,5490.76,138.7395,8.193,B,123737
16,42,2012-02-17,3201.93,False,31.19,3.113,5656.83,2712.39,,2883.67,4484.79,196.9432711,6.162,B,57197
35,56,2012-09-14,444.28,False,68.72,3.948,8915.4,,16.27,1564.94,7400.92,142.5938833,8.839,B,103681
39,23,2010-09-24,10548.47,False,78.5,2.624,,,,,,210.3664469,8.36,A,184109
25,98,2011-04-22,274.3,False,45.87,3.892,,,,,,208.4779405,7.287,B,128107
10,12,2012-01-20,9103.46,False,54.51,3.66,2972.31,3286.44,1.0,644.03,5331.52,130.2792258,7.545,B,126512
1,54,2011-06-10,25.0,False,83.13,3.648,,,,,,215.0435229,7.682,A,151315
12,31,2010-06-25,2385.35,False,87.27,3.084,,,,,,126.1266,14.099,B,112238
10,71,2011-02-11,19418.54,True,51.51,3.381,,,,,,127.859129,8.744,B,126512
27,85,2011-03-04,3128.66,False,36.99,3.605,,,,,,137.5017028,7.827,A,204184
31,33,2011-09-16,3504.07,False,80.62,3.526,,,,,,215.6944378,7.852,A,203750
33,94,2011-06-10,27591.67,False,87.02,3.981,,,,,,129.0357097,8.687,A,39690
43,16,2012-10-19,1515.82,False,71.25,3.594,121.84,,11.14,,964.01,214.7212488,8.839,C,41062
27,29,2012-06-08,7915.57,False,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,142.1158099,8.253,A,204184
30,93,2011-09-16,17458.56,False,80.62,3.526,,,,,,215.6944378,7.852,C,42988
3,2,2010-10-08,15962.43,False,66.99,2.633,,,,,,215.060858,7.564,B,37392
43,10,2010-02-05,499.95,False,47.31,2.572,,,,,,203.0642742,9.521,C,41062
15,38,2012-02-10,50575.92,True,31.91,3.826,5140.44,5527.21,10.39,9439.38,6371.82,137.1666774,7.943,B,123737
9,12,2012-06-29,7222.29,False,87.18,3.286,2073.16,120.0,,31.75,2792.7,225.5921049,5.539,B,125833
42,95,2012-01-13,71098.93,False,51.0,3.477,1251.87,2536.15,21.1,,515.26,130.244,7.545,C,39690
12,44,2010-12-10,10137.82,False,50.01,3.203,,,,,,126.7934,14.313,B,112238
28,90,2012-07-20,59958.1,False,85.53,3.726,8235.78,61.2,12.27,944.08,3623.51,130.7012903,10.926,A,206302
5,20,2010-02-12,1398.05,True,39.81,2.548,,,,,,211.8004698,6.566,B,34875
8,80,2012-06-01,9053.03,False,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5.679,A,155078
13,1,2011-06-03,34382.8,False,52.76,3.752,,,,,,129.0490323,7.193,A,219622
5,2,2010-07-02,11637.73,False,81.25,2.669,,,,,,211.7801861,6.496,B,34875
5,46,2012-03-02,4897.42,False,60.66,3.63,6172.7,123.32,1.0,3063.26,1213.59,221.4342146,5.943,B,34875
14,94,2010-10-08,64428.07,False,56.49,2.764,,,,,,182.7640032,8.724,A,200898
8,3,2012-06-22,4760.65,False,78.85,3.346,5146.44,124.95,2.97,1409.95,3956.16,225.3558843,5.679,A,155078
36,82,2011-08-05,4515.08,False,86.71,3.652,,,,,,214.2972939,8.177,A,39910
21,44,2010-06-25,4204.65,False,87.01,2.653,,,,,,210.9950134,8.2,B,140167
22,83,2010-08-27,1412.44,False,68.99,2.77,,,,,,136.557015,8.433,B,119557
6,8,2012-08-24,46094.28,False,79.03,3.62,5492.77,103.36,50.0,5268.21,6277.08,223.7860175,5.668,A,202505
21,4,2012-03-30,17881.98,False,67.87,3.845,12592.65,180.02,,1101.6,11593.14,220.9991248,7.057,B,140167
9,3,2011-11-18,4965.7,False,58.8,3.308,3648.4,2.63,21.12,1639.62,3623.62,221.8803923,6.054,B,125833
14,97,2012-08-10,22097.26,False,78.65,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,A,200898
43,17,2010-10-01,848.12,False,77.93,2.603,,,,,,203.5934286,10.21,C,41062
18,9,2011-05-13,17209.49,False,58.48,4.095,,,,,,134.593,8.975,B,120653
23,3,2011-05-27,11420.89,False,63.27,4.034,,,,,,134.7677742,4.781,B,114533
27,8,2010-07-16,43220.52,False,78.26,2.933,,,,,,136.4179827,7.982,A,204184
3,74,2011-11-25,7611.41,True,68.0,3.236,41.74,10.47,37612.74,,135.16,221.9011185,7.197,B,37392
28,20,2010-07-30,5591.84,False,96.31,3.017,,,,,,126.1069032,14.18,A,206302
34,31,2010-08-20,2643.67,False,76.45,2.671,,,,,,126.0766452,9.816,A,158114
16,56,2011-07-01,19062.32,False,63.59,3.597,,,,,,193.0930552,6.338,B,57197
12,33,2011-07-15,8122.07,False,88.1,3.692,,,,,,129.1338387,13.503,B,112238
15,30,2012-07-27,3676.76,False,73.9,3.82,2403.14,122.34,0.87,2132.06,1082.9,138.2033871,8.193,B,123737
28,13,2010-12-31,33841.52,True,45.64,3.148,,,,,,127.0876774,14.313,A,206302
7,94,2012-04-27,908.19,False,51.49,3.927,819.48,,45.94,49.82,1209.89,197.664546,8.09,B,70713
31,10,2011-03-18,18618.41,False,63.26,3.488,,,,,,214.0156238,8.028,A,203750
21,60,2010-08-27,193.6,False,86.2,2.619,,,,,,211.2241759,8.099,B,140167
31,14,2010-09-10,14972.16,True,79.3,2.565,,,,,,211.1532104,8.099,A,203750
32,40,2012-10-12,58607.14,False,43.49,3.76,2776.24,,17.72,456.08,5687.22,199.0539368,7.557,A,203007
3,35,2012-08-10,917.22,False,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334,B,37392
6,44,2010-11-26,9509.94,True,65.79,2.735,,,,,,213.2672961,7.007,A,202505
36,90,2010-10-08,40834.03,False,66.34,2.595,,,,,,210.5144398,8.476,A,39910
6,29,2011-04-29,6685.37,False,75.27,3.81,,,,,,217.1847255,6.855,A,202505
11,91,2012-09-14,43831.09,False,79.61,3.717,7571.95,32.98,19.52,707.47,8664.16,226.1122067,6.334,A,207499
6,91,2011-01-14,46865.17,False,38.37,2.983,,,,,,212.9655882,6.858,A,202505
3,90,2011-04-22,1437.84,False,76.91,3.807,,,,,,218.851237,7.574,B,37392
32,44,2010-10-08,4775.31,False,61.81,2.745,,,,,,190.7763218,9.137,A,203007
18,34,2012-03-09,23312.33,False,38.1,3.876,7410.18,368.19,25.46,1852.39,2332.07,137.5066897,8.075,B,120653
8,81,2011-11-18,12953.73,False,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,A,155078
7,28,2012-02-10,200.51,True,18.79,3.103,13100.37,3096.6,1.73,4854.7,6266.04,196.9195056,8.256,B,70713
29,17,2010-09-17,7012.11,False,62.49,2.716,,,,,,132.7670667,10.409,B,93638
35,35,2012-09-07,2347.47,True,76.0,3.911,11678.32,,53.35,1976.76,8415.89,142.500303,8.839,B,103681
6,54,2012-06-15,83.8,False,82.1,3.393,7041.68,276.35,350.16,3373.11,5325.58,223.3680933,5.964,A,202505
23,19,2011-04-01,861.52,False,29.44,3.638,,,,,,134.0682581,4.781,B,114533
14,40,2012-01-06,77783.09,False,35.88,3.422,10428.95,39234.09,839.74,981.17,15911.56,189.1940558,8.424,A,200898
31,67,2010-05-14,13926.72,False,73.08,2.854,,,,,,209.9984585,8.2,A,203750
35,11,2010-10-01,10716.81,False,70.19,2.707,,,,,,136.6297571,8.763,B,103681
41,93,2012-04-13,39556.69,False,46.84,3.901,8316.49,3192.24,24.23,2770.63,3631.39,197.780931,6.547,A,196321
39,8,2012-07-27,40008.9,False,82.89,3.407,1476.42,77.44,7.24,1008.3,35419.19,220.6234054,6.623,A,184109
30,1,2012-06-08,8353.5,False,79.47,3.452,359.6,,3.75,,3721.71,221.3877467,6.891,C,42988
7,82,2010-07-09,10172.07,False,58.0,2.711,,,,,,189.5231276,9.017,B,70713
9,26,2011-09-16,4378.15,False,77.95,3.526,,,,,,219.6297841,6.404,B,125833
34,30,2011-01-21,1488.72,False,39.57,3.017,,,,,,127.4404839,10.398,A,158114
9,72,2012-03-16,33091.33,False,59.94,3.734,1913.05,1.8,7.33,436.67,14026.36,224.9594902,5.667,B,125833
8,41,2010-09-03,3419.0,False,76.14,2.577,,,,,,214.894576,6.315,A,155078
22,60,2011-06-24,343.2,False,68.53,3.851,,,,,,139.1832917,8.252,B,119557
10,31,2011-08-12,14512.28,False,85.61,3.794,,,,,,129.2015806,8.257,B,126512
7,20,2010-12-03,2660.13,False,21.88,2.712,,,,,,190.9931437,9.137,B,70713
41,93,2011-10-21,32001.93,False,45.62,3.548,,,,,,195.1789994,6.759,A,196321
4,67,2011-05-20,15906.7,False,70.49,3.881,,,,,,129.0756774,5.946,A,205863
9,17,2011-03-04,6090.12,False,60.67,3.288,,,,,,217.4036503,6.416,B,125833
22,74,2010-04-09,18368.28,False,57.06,2.849,,,,,,135.7856359,8.348,B,119557
25,74,2010-05-21,11666.28,False,57.17,2.958,,,,,,203.8770235,7.856,B,128107
44,42,2010-04-02,80.31,False,42.15,2.842,,,,,,126.6034839,7.972,C,39910
28,52,2012-05-04,2263.62,False,76.03,4.171,16196.98,,45.99,2938.52,8176.03,131.136,11.627,A,206302
5,71,2011-06-24,657.2,False,84.76,3.594,,,,,,215.6539583,6.489,B,34875
3,46,2010-03-19,5395.79,False,60.42,2.72,,,,,,214.5301219,7.368,B,37392
44,17,2010-10-29,654.82,False,45.12,2.841,,,,,,126.4364194,7.61,C,39910
4,22,2010-04-16,11262.84,False,56.23,2.81,,,,,,126.5621,7.896,A,205863
44,17,2011-07-29,198.15,False,77.62,3.574,,,,,,129.1677097,6.56,C,39910
8,67,2012-10-05,4765.99,False,61.41,3.617,3709.42,,20.04,1332.17,2156.75,226.7705581,5.124,A,155078
38,32,2011-02-11,9.83,True,51.3,3.381,,,,,,127.859129,14.021,C,39690
39,72,2010-10-22,35625.22,False,71.73,2.725,,,,,,210.6271444,8.476,A,184109
1,7,2011-11-25,71151.34,True,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315
8,31,2011-03-11,959.6,False,49.14,3.459,,,,,,217.512299,6.262,A,155078
5,97,2012-05-04,824.67,False,77.1,3.749,6396.61,,83.63,1183.64,2813.83,222.2594722,5.801,B,34875
18,7,2010-06-25,49249.73,False,74.04,2.81,,,,,,132.4976,9.269,B,120653
31,35,2012-04-13,2621.62,False,69.03,3.891,6352.11,4720.65,13.89,1482.03,3076.8,221.1484028,6.891,A,203750
15,33,2010-03-05,4350.01,False,31.79,2.919,,,,,,131.735,8.35,B,123737
15,32,2011-12-23,19640.64,False,34.93,3.587,260.78,7.27,1120.42,80.13,622.48,136.5883871,7.866,B,123737
7,90,2011-04-08,14576.12,False,30.64,3.532,,,,,,192.3418571,8.595,B,70713
29,56,2011-02-25,698.84,False,30.23,3.281,,,,,,133.4921429,10.256,B,93638
14,79,2011-02-25,39408.08,False,35.78,3.274,,,,,,184.1625632,8.549,A,200898
2,14,2012-01-06,20087.89,False,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,A,202307
11,55,2011-07-22,9511.82,False,87.8,3.651,,,,,,218.7857881,7.567,A,207499
6,98,2012-06-08,10043.01,False,80.5,3.452,11150.2,188.6,63.7,859.54,6294.81,223.3553131,5.964,A,202505
3,21,2011-06-03,1195.89,False,84.29,3.699,,,,,,218.6449369,7.574,B,37392
38,87,2010-10-22,536.73,False,68.85,3.014,,,,,,126.3815484,14.313,C,39690
41,82,2012-02-03,15363.12,False,31.65,3.031,42353.77,4696.86,231.92,46238.28,6379.49,196.8728921,6.589,A,196321
5,85,2012-09-07,509.08,True,86.3,3.73,2797.26,1.9,9.61,968.75,2069.3,223.0298805,5.603,B,34875
1,8,2010-07-30,33568.19,False,81.84,2.64,,,,,,211.3699032,7.787,A,151315
1,96,2012-07-13,33955.25,False,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315
22,2,2010-09-10,51511.36,True,68.6,2.717,,,,,,136.6212085,8.433,B,119557
20,26,2010-09-10,15216.52,True,65.02,2.699,,,,,,204.7266827,7.527,A,203742
35,22,2011-09-30,20718.9,False,70.92,3.645,,,,,,140.381,8.684,B,103681
44,97,2011-01-28,5995.96,False,31.64,2.96,,,,,,127.5800323,7.224,C,39910
10,6,2012-06-29,6804.51,False,91.36,3.875,3339.88,22.0,,1119.45,3710.52,130.7562667,7.382,B,126512
39,85,2010-06-18,2285.38,False,83.96,2.637,,,,,,210.2108417,8.464,A,184109
32,34,2011-06-03,15161.76,False,61.25,3.763,,,,,,192.8418131,8.595,A,203007
35,44,2012-04-06,1343.76,False,48.73,3.996,9093.04,,10.27,2383.68,4858.77,141.7712396,8.876,B,103681
45,11,2012-03-30,10090.49,False,50.04,3.953,9866.15,206.18,3.25,1815.37,1561.56,190.6107463,8.424,B,118221
16,42,2010-02-26,2727.88,False,18.12,2.586,,,,,,189.6018023,7.039,B,57197
26,71,2010-08-13,1966.38,False,61.58,2.81,,,,,,132.63,8.445,A,152513
22,46,2012-08-24,22576.3,False,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753,B,119557
29,36,2012-06-22,1779.0,False,70.61,3.629,4524.86,492.8,0.99,1745.53,2589.37,138.1629,9.14,B,93638
19,96,2011-07-15,20113.61,False,73.7,3.915,,,,,,135.7837419,7.806,A,203819
18,50,2010-03-19,79.0,False,45.42,2.834,,,,,,131.8242903,9.202,B,120653
34,45,2011-06-17,23.9,False,76.58,3.618,,,,,,129.0432,10.581,A,158114
21,6,2012-08-24,2754.12,False,77.72,3.62,6291.49,3.0,0.0,5817.38,6514.73,221.8083518,6.565,B,140167
36,81,2011-10-21,10372.71,False,67.89,3.308,,,,,,216.2468287,7.716,A,39910
30,14,2012-01-20,957.58,False,52.21,3.268,1084.35,3.47,36.96,,344.93,219.6258417,7.057,C,42988
29,42,2011-12-02,3991.55,False,49.11,3.501,2167.06,,1457.99,820.49,6387.74,136.4909333,9.357,B,93638
27,18,2011-07-08,0.7,False,76.87,3.886,,,,,,139.5442083,7.85,A,204184
10,31,2010-03-19,5535.02,False,61.46,3.054,,,,,,126.6066452,9.765,B,126512
34,81,2011-01-07,14540.02,False,24.5,2.98,,,,,,127.1917742,10.398,A,158114
44,7,2010-06-18,638.23,False,58.41,2.819,,,,,,126.114,7.972,C,39910
